TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AmountToBalanceRatio,AmountPerLogin,TransactionHour,TimeOfDay,KMeans_Cluster,Potential_Fraud
TX001475,AC00422,235.42,2023-07-10 18:34:22,Debit,Phoenix,D000424,105.87.212.115,M060,Branch,51,Retired,175,1,6173.23,2024-11-04 08:11:06,0.03813562754019563,235.41999976457996,18,2,0,False
TX001476,AC00229,114.23,2023-06-07 17:35:50,Debit,Dallas,D000213,106.244.1.47,M089,ATM,56,Doctor,64,1,9523.72,2024-11-04 08:06:35,0.011994262746068554,114.22999988577,17,2,0,False
TX001477,AC00002,12.62,2023-05-05 16:35:44,Debit,El Paso,D000475,93.160.83.196,M068,Branch,33,Doctor,61,1,6420.47,2024-11-04 08:09:03,0.0019655881890263535,12.619999987379998,16,2,0,False
TX001478,AC00227,997.37,2023-12-22 18:24:01,Debit,Fort Worth,D000629,32.71.250.58,M053,ATM,23,Student,145,1,1146.09,2024-11-04 08:07:23,0.8702370668962558,997.3699990026299,18,2,0,True
TX001479,AC00393,373.52,2023-09-25 16:23:23,Debit,Colorado Springs,D000673,219.31.152.129,M026,ATM,35,Engineer,235,1,6430.41,2024-11-04 08:11:16,0.05808649837256752,373.51999962647994,16,2,0,False
TX001480,AC00042,336.05,2023-04-24 17:18:18,Debit,San Antonio,D000044,89.237.88.251,M019,Branch,28,Student,164,1,1635.05,2024-11-04 08:12:13,0.20552888290865387,336.04999966394996,17,2,0,False
TX001481,AC00111,366.93,2023-12-11 18:43:00,Debit,Houston,D000697,45.182.28.148,M078,Online,66,Retired,33,1,6697.79,2024-11-04 08:11:33,0.05478374209999794,366.92999963307,18,2,0,False
TX001482,AC00178,112.27,2023-10-19 17:34:53,Debit,Seattle,D000690,199.6.127.153,M007,Branch,58,Doctor,102,1,7369.89,2024-11-04 08:11:23,0.015233605928987374,112.26999988772998,17,2,0,False
TX001483,AC00218,494.96,2023-03-31 16:34:38,Debit,Sacramento,D000320,45.182.28.148,M067,ATM,40,Engineer,132,1,6903.68,2024-11-04 08:08:34,0.0716950959488169,494.95999950503995,16,2,0,False
TX001484,AC00198,561.58,2023-06-23 17:38:26,Debit,Sacramento,D000229,170.154.69.105,M022,Online,65,Doctor,23,1,11748.86,2024-11-04 08:06:32,0.0477986800421447,561.57999943842,17,2,0,False
TX001485,AC00060,440.94,2023-09-13 18:38:27,Debit,San Antonio,D000133,189.20.224.220,M008,Online,42,Doctor,148,1,7303.23,2024-11-04 08:11:22,0.06037602540245064,440.93999955905997,18,2,0,False
TX001486,AC00397,71.9,2023-02-20 16:28:39,Debit,Los Angeles,D000553,136.172.149.77,M013,Branch,29,Doctor,51,1,10619.35,2024-11-04 08:12:07,0.006770659221138133,71.8999999281,16,2,0,False
TX001487,AC00338,256.66,2023-07-17 17:08:03,Credit,Raleigh,D000377,101.223.82.253,M045,Online,54,Retired,137,1,1794.5,2024-11-04 08:06:55,0.14302591251036892,256.65999974334,17,2,0,False
TX001488,AC00101,166.55,2023-07-13 17:51:44,Credit,Houston,D000386,148.25.159.90,M065,Branch,59,Doctor,99,1,12970.21,2024-11-04 08:09:36,0.01284096402448281,166.54999983345,17,2,0,False
TX001489,AC00384,276.26,2023-02-13 17:04:50,Debit,Louisville,D000307,97.106.5.76,M024,Branch,56,Doctor,143,1,120.89,2024-11-04 08:11:47,2.2852179667277257,276.25999972373995,17,2,1,False
TX001490,AC00368,35.46,2023-07-18 16:38:11,Debit,Indianapolis,D000674,83.80.89.29,M073,ATM,67,Doctor,164,1,5692.31,2024-11-04 08:10:12,0.00622945693400285,35.459999964539996,16,2,0,False
TX001491,AC00233,38.14,2023-04-07 16:16:00,Debit,Portland,D000016,160.212.125.105,M072,Branch,50,Engineer,165,1,9879.87,2024-11-04 08:07:16,0.003860374681042983,38.13999996186,16,2,0,False
TX001492,AC00375,506.26,2023-12-18 18:26:07,Credit,Baltimore,D000670,200.136.146.93,M014,ATM,64,Retired,86,1,6266.65,2024-11-04 08:11:53,0.08078638507016017,506.25999949373994,18,2,0,False
TX001493,AC00277,736.32,2023-04-12 17:06:06,Debit,Indianapolis,D000503,64.15.0.66,M054,Online,31,Doctor,28,1,14268.95,2024-11-04 08:10:23,0.051602956068943294,736.31999926368,17,2,0,False
TX001494,AC00202,389.43,2023-11-27 18:01:47,Credit,Austin,D000485,10.144.131.89,M005,ATM,52,Engineer,151,1,6449.83,2024-11-04 08:10:57,0.06037833555302072,389.42999961056995,18,2,0,False
TX001495,AC00142,25.58,2023-11-16 16:33:22,Debit,Omaha,D000083,194.29.57.163,M048,ATM,60,Engineer,166,1,6741.41,2024-11-04 08:06:29,0.003794458429319119,25.579999974419998,16,2,0,False
TX001496,AC00178,446.1,2023-09-19 17:45:19,Debit,Seattle,D000444,78.69.172.205,M068,ATM,25,Student,243,1,1008.44,2024-11-04 08:08:30,0.4423664273527008,446.0999995539,17,2,0,False
TX001497,AC00130,147.74,2023-09-05 16:52:06,Debit,Raleigh,D000064,12.246.170.239,M034,Branch,23,Student,15,1,1711.78,2024-11-04 08:12:18,0.0863078199300808,147.73999985225998,16,2,0,False
TX001498,AC00018,1228.81,2023-02-20 16:36:36,Debit,San Francisco,D000381,63.191.171.41,M034,ATM,26,Student,254,1,1821.0,2024-11-04 08:09:05,0.6747995606805739,1228.8099987711898,16,2,0,False
TX001499,AC00293,46.23,2023-05-29 17:45:26,Debit,Fresno,D000350,34.86.220.205,M015,Online,77,Retired,282,1,5107.75,2024-11-04 08:09:46,0.009050951984727315,46.22999995376999,17,2,0,False
TX001500,AC00449,265.37,2023-05-26 17:56:17,Debit,Washington,D000633,173.252.44.183,M013,Branch,33,Engineer,77,1,5229.95,2024-11-04 08:09:20,0.05074044684938656,265.36999973462997,17,2,0,False
TX001501,AC00496,342.57,2023-02-03 17:10:00,Debit,Boston,D000345,64.15.0.66,M100,Online,20,Student,91,1,339.16,2024-11-04 08:09:51,1.0100542516776445,342.56999965742995,17,2,0,True
TX001502,AC00370,417.26,2023-02-27 17:01:24,Credit,New York,D000183,17.36.132.202,M049,Online,32,Doctor,45,1,10442.48,2024-11-04 08:11:53,0.03995794102549969,417.25999958273997,17,2,0,False
TX001503,AC00341,33.63,2023-11-03 16:50:08,Debit,Columbus,D000556,141.241.241.128,M024,Online,63,Retired,76,1,4324.4,2024-11-04 08:10:52,0.0077768014059735975,33.62999996637,16,2,0,False
TX001504,AC00400,64.58,2023-12-04 18:06:30,Debit,El Paso,D000647,21.190.11.223,M056,Branch,55,Retired,173,1,6292.29,2024-11-04 08:11:27,0.010263354041213887,64.57999993541999,18,2,0,False
TX001505,AC00301,23.23,2023-04-20 16:34:59,Credit,Miami,D000573,156.96.135.18,M064,Branch,21,Student,122,1,269.01,2024-11-04 08:09:54,0.08635366714959908,23.22999997677,16,2,0,False
TX001506,AC00249,160.52,2023-08-07 16:15:05,Credit,Jacksonville,D000254,98.255.160.110,M034,ATM,78,Retired,112,1,5379.25,2024-11-04 08:07:59,0.029840591160472215,160.51999983948,16,2,0,False
TX001507,AC00239,278.88,2023-09-29 16:53:14,Debit,Kansas City,D000350,184.185.209.72,M001,Branch,64,Doctor,179,2,1334.09,2024-11-04 08:09:44,0.20904136902292272,139.43999993027998,16,2,0,False
TX001508,AC00419,285.49,2023-08-11 18:42:10,Credit,Charlotte,D000498,41.82.55.163,M071,Branch,53,Doctor,109,1,6366.84,2024-11-04 08:12:14,0.04484014047784382,285.48999971450996,18,2,0,False
TX001509,AC00435,71.87,2023-01-16 18:03:02,Debit,Nashville,D000039,110.247.153.70,M057,ATM,22,Student,258,1,1839.1,2024-11-04 08:12:07,0.039078897286695086,71.86999992813,18,2,0,False
TX001510,AC00012,308.8,2023-12-26 16:08:51,Debit,Baltimore,D000256,65.164.3.100,M018,ATM,53,Retired,41,1,3966.54,2024-11-04 08:09:59,0.0778512255012989,308.7999996912,16,2,0,False
TX001511,AC00438,135.35,2023-07-28 18:42:51,Debit,Houston,D000219,218.54.207.160,M098,Branch,33,Engineer,82,1,9983.36,2024-11-04 08:07:24,0.013557559779471684,135.34999986465,18,2,0,False
TX001512,AC00345,288.43,2023-05-08 16:37:53,Debit,Phoenix,D000136,7.105.184.86,M075,Branch,66,Retired,72,1,4577.09,2024-11-04 08:09:00,0.06301602109635969,288.42999971156996,16,2,0,False
TX001513,AC00026,147.46,2023-10-12 16:58:25,Credit,Albuquerque,D000380,78.69.172.205,M071,Online,65,Doctor,205,1,7458.03,2024-11-04 08:11:31,0.01977197731840449,147.45999985254,16,2,0,False
TX001514,AC00416,214.15,2023-10-30 17:07:54,Debit,Detroit,D000531,210.228.226.64,M064,Branch,32,Engineer,217,1,6397.29,2024-11-04 08:10:59,0.03347511211778214,214.14999978584999,17,2,0,False
TX001515,AC00272,71.34,2023-08-28 16:00:00,Debit,Miami,D000256,188.225.207.71,M021,Online,49,Engineer,144,3,6345.03,2024-11-04 08:09:43,0.01124344565746557,23.779999992073336,16,2,0,False
TX001516,AC00468,170.36,2023-03-27 16:56:29,Debit,Indianapolis,D000225,133.63.96.21,M091,ATM,30,Doctor,118,1,6034.73,2024-11-04 08:09:24,0.028229929093757596,170.35999982964,16,2,0,False
TX001517,AC00040,965.66,2023-12-18 17:22:16,Debit,Raleigh,D000244,81.102.230.41,M009,ATM,53,Engineer,32,1,765.81,2024-11-04 08:08:58,1.2609655136375069,965.6599990343399,17,2,1,True
TX001518,AC00302,736.53,2023-05-10 17:05:08,Debit,Philadelphia,D000548,219.193.239.152,M065,ATM,55,Engineer,120,1,9826.26,2024-11-04 08:09:38,0.0749552729115579,736.5299992634699,17,2,0,False
TX001519,AC00271,213.42,2023-07-27 17:30:14,Debit,Columbus,D000536,133.67.250.163,M052,ATM,45,Engineer,17,1,3736.38,2024-11-04 08:11:26,0.05711945787097213,213.41999978657998,17,2,0,False
TX001520,AC00495,94.09,2023-09-12 16:32:09,Debit,Miami,D000429,116.237.223.50,M042,Branch,27,Student,203,1,646.85,2024-11-04 08:10:29,0.1454587616910482,94.08999990590999,16,2,0,False
TX001521,AC00246,91.23,2023-05-15 16:13:54,Debit,Boston,D000184,32.240.176.64,M003,ATM,72,Retired,86,1,6385.12,2024-11-04 08:08:29,0.01428790688350191,91.22999990877,16,2,0,False
TX001522,AC00139,263.92,2023-07-26 17:56:54,Credit,San Diego,D000568,32.240.176.64,M074,Branch,57,Retired,233,1,4161.71,2024-11-04 08:10:43,0.06341623995904005,263.91999973608,17,2,0,False
TX001523,AC00298,77.5,2023-05-23 16:44:55,Credit,Fort Worth,D000333,198.166.198.233,M061,Online,51,Doctor,201,1,11079.77,2024-11-04 08:08:15,0.00699473003500912,77.4999999225,16,2,0,False
TX001524,AC00246,3.65,2023-02-13 17:48:36,Debit,Miami,D000115,21.28.32.1,M098,Online,69,Doctor,146,1,10017.11,2024-11-04 08:11:01,0.0003643765517199706,3.6499999963499996,17,2,0,False
TX001525,AC00323,43.88,2023-11-13 17:43:37,Credit,Seattle,D000349,139.23.212.102,M038,Online,26,Student,251,1,1644.09,2024-11-04 08:08:21,0.026689536460883113,43.87999995612,17,2,0,False
TX001526,AC00310,591.98,2023-04-28 16:32:10,Debit,El Paso,D000560,7.146.35.122,M069,ATM,28,Student,132,1,387.65,2024-11-04 08:07:44,1.5270991874073854,591.9799994080199,16,2,1,True
TX001527,AC00083,224.79,2023-08-22 16:34:34,Debit,Boston,D000208,3.11.254.2,M063,Online,18,Student,129,1,528.38,2024-11-04 08:10:25,0.4254324539149373,224.78999977520996,16,2,0,False
TX001528,AC00222,64.3,2023-09-04 17:36:40,Debit,Louisville,D000084,219.98.242.240,M015,ATM,55,Retired,67,1,7530.3,2024-11-04 08:11:58,0.008538836434138275,64.29999993569999,17,2,0,False
TX001529,AC00459,111.79,2023-12-26 17:40:23,Debit,Jacksonville,D000530,110.235.207.187,M056,Online,62,Doctor,49,1,10887.59,2024-11-04 08:11:34,0.010267653355792212,111.78999988820999,17,2,0,False
TX001530,AC00091,927.16,2023-03-20 16:48:00,Debit,San Francisco,D000385,84.237.126.96,M013,ATM,59,Retired,153,1,7104.61,2024-11-04 08:10:20,0.13050118162712232,927.1599990728399,16,2,0,False
TX001531,AC00122,613.7,2023-02-22 17:33:56,Credit,Fort Worth,D000670,86.83.61.143,M055,Branch,61,Retired,37,1,7307.11,2024-11-04 08:10:53,0.08398669241326819,613.6999993863,17,2,0,False
TX001532,AC00432,26.07,2023-03-16 17:00:29,Debit,Baltimore,D000552,194.174.252.1,M061,Branch,20,Student,19,3,349.98,2024-11-04 08:10:16,0.07448997085526461,8.689999997103333,17,2,0,False
TX001533,AC00218,170.45,2023-01-05 16:56:49,Debit,San Francisco,D000560,50.202.8.53,M026,Branch,60,Engineer,199,1,2284.41,2024-11-04 08:09:17,0.07461445187156657,170.44999982954997,16,2,0,False
TX001534,AC00294,344.27,2023-09-19 17:23:14,Debit,San Antonio,D000172,214.125.131.88,M031,Branch,22,Student,123,1,1918.36,2024-11-04 08:09:37,0.17946058091276954,344.26999965573,17,2,0,False
TX001535,AC00407,872.72,2023-04-24 16:47:17,Debit,Washington,D000559,216.79.134.201,M033,Online,22,Student,288,1,503.01,2024-11-04 08:10:49,1.7349953281212402,872.71999912728,16,2,1,False
TX001536,AC00480,292.95,2023-02-16 16:23:11,Debit,Memphis,D000456,221.169.49.152,M055,Branch,37,Engineer,56,1,1216.91,2024-11-04 08:11:13,0.24073267538253382,292.94999970705,16,2,0,False
TX001537,AC00367,28.44,2023-08-31 17:43:38,Debit,Fresno,D000176,200.164.13.160,M047,ATM,18,Student,243,1,1071.04,2024-11-04 08:09:03,0.02655363011649747,28.43999997156,17,2,0,False
TX001538,AC00324,209.02,2023-03-03 17:08:36,Debit,El Paso,D000599,97.4.209.133,M008,ATM,21,Student,74,1,187.9,2024-11-04 08:11:19,1.112400212873271,209.01999979098,17,2,0,True
TX001539,AC00253,20.05,2023-11-29 17:43:51,Debit,Chicago,D000293,164.75.163.220,M018,ATM,72,Retired,171,1,7145.67,2024-11-04 08:08:00,0.0028058950385334326,20.049999979949998,17,2,0,False
TX001540,AC00344,175.02,2023-04-10 16:23:53,Debit,Phoenix,D000609,105.6.30.244,M092,Online,28,Student,71,1,1493.88,2024-11-04 08:09:21,0.11715800465893032,175.01999982498,16,2,0,False
TX001541,AC00153,89.5,2023-08-21 16:22:06,Credit,Louisville,D000014,166.79.195.157,M020,Branch,41,Engineer,134,1,8658.95,2024-11-04 08:09:01,0.010336126204677202,89.4999999105,16,2,0,False
TX001542,AC00016,69.96,2023-10-16 17:43:00,Debit,Baltimore,D000397,184.146.10.88,M060,Branch,28,Student,31,1,164.12,2024-11-04 08:08:13,0.42627345844244285,69.95999993003998,17,2,0,False
TX001543,AC00291,146.51,2023-01-25 17:12:17,Debit,Albuquerque,D000575,219.98.242.240,M097,ATM,53,Engineer,68,1,7089.9,2024-11-04 08:10:39,0.020664607399255183,146.50999985348997,17,2,0,False
TX001544,AC00362,376.78,2023-08-14 17:25:14,Credit,Nashville,D000602,81.248.235.147,M061,Online,21,Student,88,1,841.65,2024-11-04 08:07:49,0.447668270658293,376.77999962321996,17,2,0,False
TX001545,AC00202,148.54,2023-12-22 16:25:16,Credit,Columbus,D000156,145.179.219.57,M048,Branch,71,Retired,107,1,5677.05,2024-11-04 08:11:52,0.026164997666036728,148.53999985145998,16,2,0,False
TX001546,AC00163,388.77,2023-12-11 16:57:08,Credit,Jacksonville,D000215,49.20.211.229,M065,Online,26,Student,30,1,1658.49,2024-11-04 08:11:05,0.23441202539645434,388.76999961122993,16,2,0,False
TX001547,AC00123,100.38,2023-11-27 17:51:15,Debit,Seattle,D000548,71.93.189.160,M060,Branch,63,Doctor,49,1,10171.68,2024-11-04 08:09:18,0.00986857628238306,100.37999989961999,17,2,0,False
TX001548,AC00054,137.23,2023-04-07 16:50:22,Debit,Fresno,D000207,82.51.236.134,M084,Branch,64,Doctor,63,1,13847.99,2024-11-04 08:08:41,0.00990974141373514,137.22999986276997,16,2,0,False
TX001549,AC00172,870.3,2023-08-28 17:56:39,Debit,San Jose,D000200,143.212.47.226,M003,ATM,51,Retired,229,1,3688.98,2024-11-04 08:08:54,0.23591887188322083,870.2999991296999,17,2,0,False
TX001550,AC00176,458.94,2023-07-18 18:06:23,Debit,Detroit,D000074,151.247.130.190,M076,Branch,52,Engineer,180,1,5619.95,2024-11-04 08:08:35,0.08166264824418693,458.93999954105993,18,2,0,False
TX001551,AC00093,327.35,2023-09-25 18:48:58,Credit,Memphis,D000531,19.111.192.175,M059,Branch,20,Student,175,1,342.08,2024-11-04 08:11:19,0.9569398970972963,327.34999967265,18,2,0,True
TX001552,AC00310,757.15,2023-01-17 16:53:08,Debit,Raleigh,D000463,200.13.225.150,M085,Online,53,Engineer,38,1,4702.86,2024-11-04 08:08:06,0.16099777582148714,757.14999924285,16,2,0,False
TX001553,AC00127,5.64,2023-03-08 16:57:30,Debit,Boston,D000691,77.208.193.198,M064,Online,59,Doctor,47,1,12703.24,2024-11-04 08:11:10,0.0004439812205389771,5.639999994359999,16,2,0,False
TX001554,AC00286,47.23,2023-08-03 18:18:56,Credit,Memphis,D000031,188.225.207.71,M034,Online,73,Retired,160,1,6659.81,2024-11-04 08:11:07,0.007091793910035406,47.229999952769994,18,2,0,False
TX001555,AC00497,239.41,2023-11-01 17:23:46,Credit,Baltimore,D000693,145.246.171.225,M064,Online,42,Doctor,248,1,7860.65,2024-11-04 08:07:19,0.03045676884226744,239.40999976058998,17,2,0,False
TX001556,AC00475,7.48,2023-07-03 16:46:20,Debit,San Antonio,D000596,27.93.195.98,M025,ATM,55,Engineer,29,1,1275.2,2024-11-04 08:12:21,0.005865746549556254,7.47999999252,16,2,0,False
TX001557,AC00470,170.97,2023-05-01 17:04:30,Debit,Nashville,D000259,187.52.200.18,M044,Branch,26,Student,292,1,1265.27,2024-11-04 08:07:51,0.13512530922243068,170.96999982902997,17,2,0,False
TX001558,AC00245,262.43,2023-06-13 17:26:54,Credit,San Diego,D000365,172.184.35.29,M046,Online,37,Doctor,274,5,12841.01,2024-11-04 08:07:46,0.020436865947458926,52.4859999895028,17,2,0,False
TX001559,AC00480,659.15,2023-01-31 16:02:23,Debit,Boston,D000202,78.69.172.205,M014,ATM,22,Student,204,1,1241.59,2024-11-04 08:06:24,0.5308918403011212,659.14999934085,16,2,0,False
TX001560,AC00011,31.53,2023-12-20 17:15:14,Debit,Kansas City,D000328,37.143.57.20,M095,Online,25,Student,283,1,874.93,2024-11-04 08:06:33,0.036037168687739554,31.529999968469998,17,2,0,False
TX001561,AC00362,111.66,2023-06-07 18:18:32,Credit,Washington,D000384,62.251.170.72,M068,Online,48,Engineer,140,1,5716.72,2024-11-04 08:07:36,0.019532179291618348,111.65999988833998,18,2,0,False
TX001562,AC00015,250.01,2023-11-06 16:28:15,Debit,Kansas City,D000191,157.47.114.20,M057,ATM,62,Retired,88,1,1541.48,2024-11-04 08:12:10,0.16218828658162143,250.00999974998996,16,2,0,False
TX001563,AC00112,554.15,2023-04-18 17:17:37,Debit,Raleigh,D000087,151.247.130.190,M066,ATM,49,Doctor,108,1,14817.22,2024-11-04 08:12:11,0.03739905326370011,554.14999944585,17,2,0,False
TX001564,AC00057,598.66,2023-01-10 16:51:44,Credit,Charlotte,D000316,52.50.209.49,M032,Branch,32,Engineer,222,1,2587.11,2024-11-04 08:11:41,0.23140106141593073,598.65999940134,16,2,0,False
TX001565,AC00393,28.38,2023-05-18 16:24:16,Debit,Sacramento,D000700,149.84.108.18,M083,Branch,55,Doctor,98,1,173.7,2024-11-04 08:08:56,0.16338514680389532,28.37999997162,16,2,0,False
TX001566,AC00233,16.8,2023-11-27 17:01:48,Debit,San Diego,D000426,86.220.59.252,M021,ATM,49,Doctor,94,1,11847.07,2024-11-04 08:09:51,0.0014180721477967618,16.7999999832,17,2,0,False
TX001567,AC00466,896.79,2023-11-06 16:35:59,Debit,Dallas,D000582,138.87.180.254,M087,Online,33,Doctor,168,1,11146.74,2024-11-04 08:06:45,0.08045311902851592,896.7899991032099,16,2,0,False
TX001568,AC00453,159.0,2023-03-06 18:04:32,Debit,Las Vegas,D000545,77.92.193.22,M059,ATM,49,Engineer,38,1,369.79,2024-11-04 08:08:35,0.4299737688946971,158.99999984099998,18,2,0,False
TX001569,AC00203,56.31,2023-09-27 17:54:16,Credit,Houston,D000038,18.72.115.111,M042,Online,75,Retired,195,1,6396.08,2024-11-04 08:08:12,0.008803829845779165,56.309999943689995,17,2,0,False
TX001570,AC00228,203.99,2023-01-20 16:34:35,Debit,Philadelphia,D000007,213.15.9.253,M073,Online,52,Retired,215,1,4840.31,2024-11-04 08:09:52,0.04214399490940825,203.98999979600998,16,2,0,False
TX001571,AC00131,50.99,2023-10-31 16:45:07,Debit,Detroit,D000217,147.119.62.178,M003,Branch,29,Doctor,76,1,1334.6,2024-11-04 08:10:00,0.03820620410607058,50.98999994901,16,2,0,False
TX001572,AC00247,101.28,2023-08-23 18:19:06,Credit,Chicago,D000506,81.222.37.186,M023,Online,32,Engineer,75,1,2774.35,2024-11-04 08:06:44,0.03650584821668625,101.27999989871999,18,2,0,False
TX001573,AC00425,299.92,2023-10-09 18:41:21,Debit,Denver,D000197,201.113.165.203,M007,ATM,27,Student,122,1,1368.0,2024-11-04 08:08:59,0.21923976608171108,299.91999970008,18,2,0,False
TX001574,AC00123,77.54,2023-02-01 17:12:47,Debit,Phoenix,D000352,79.47.176.19,M095,Online,67,Retired,73,1,4536.38,2024-11-04 08:10:22,0.0170929243140969,77.53999992246,17,2,0,False
TX001575,AC00139,18.35,2023-09-18 16:40:59,Debit,Nashville,D000685,83.80.89.29,M035,Branch,21,Student,78,1,1293.39,2024-11-04 08:10:06,0.0141875227116228,18.34999998165,16,2,0,False
TX001576,AC00379,732.53,2023-05-22 16:54:00,Credit,San Jose,D000677,220.179.173.114,M066,ATM,26,Student,116,1,441.54,2024-11-04 08:12:14,1.6590342890753746,732.5299992674699,16,2,1,False
TX001577,AC00059,65.11,2023-09-07 16:47:49,Debit,Nashville,D000204,223.32.70.156,M026,ATM,34,Engineer,150,1,8485.14,2024-11-04 08:08:55,0.0076734149348145495,65.10999993489,16,2,0,False
TX001578,AC00233,67.07,2023-06-05 16:24:41,Credit,Los Angeles,D000038,89.237.88.251,M048,ATM,24,Student,56,1,999.62,2024-11-04 08:10:33,0.06709549628852253,67.06999993292999,16,2,0,False
TX001579,AC00007,137.48,2023-11-27 17:34:33,Debit,Seattle,D000206,66.255.7.16,M058,Branch,55,Doctor,47,1,14273.42,2024-11-04 08:08:46,0.009631889203848156,137.47999986251997,17,2,0,False
TX001580,AC00028,398.36,2023-06-27 16:52:00,Debit,Columbus,D000022,80.58.55.129,M006,ATM,22,Student,56,1,1863.7,2024-11-04 08:09:08,0.2137468476685015,398.35999960163997,16,2,0,False
TX001581,AC00428,469.46,2023-11-08 18:24:56,Debit,New York,D000465,137.33.78.168,M068,ATM,20,Student,149,1,8640.56,2024-11-04 08:09:58,0.0543321266214164,469.45999953053996,18,2,0,False
TX001582,AC00242,37.58,2023-04-17 18:22:37,Debit,Indianapolis,D000047,5.252.94.135,M051,ATM,57,Doctor,182,1,259.44,2024-11-04 08:12:14,0.1448504471163088,37.57999996242,18,2,0,False
TX001583,AC00447,160.24,2023-08-08 17:06:41,Debit,Washington,D000378,98.39.212.221,M019,ATM,31,Engineer,15,1,5526.97,2024-11-04 08:09:07,0.028992377378558414,160.23999983976,17,2,0,False
TX001584,AC00081,315.39,2023-05-26 16:52:33,Credit,New York,D000066,60.89.202.192,M008,Branch,23,Student,93,1,929.6,2024-11-04 08:08:08,0.33927495697037513,315.38999968460996,16,2,0,False
TX001585,AC00358,434.17,2023-01-05 16:40:09,Debit,Atlanta,D000238,161.161.26.115,M010,ATM,21,Student,148,5,5335.44,2024-11-04 08:09:50,0.08137473198085231,86.8339999826332,16,2,0,False
TX001586,AC00254,165.91,2023-03-15 17:40:16,Debit,Jacksonville,D000574,1.198.76.182,M084,ATM,26,Student,84,1,587.12,2024-11-04 08:09:22,0.2825827769446066,165.90999983408997,17,2,0,False
TX001587,AC00241,211.36,2023-09-14 17:08:40,Debit,San Francisco,D000039,223.189.165.37,M020,Branch,47,Engineer,194,1,4760.34,2024-11-04 08:11:24,0.0444001899023926,211.35999978864,17,2,0,False
